player_name,player_class,total_raids_tracked,raids_present,raids_benched,raids_absent,last_raid_date,first_raid_date,zones_attended,attendance_rate_pct
Semyda,Priest,1,1,0,0,2021-08-15,2021-08-15,"[""Sanctum of Domination""]",100.0
Exxhume,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Hening,Mage,1,1,0,0,2025-05-18,2025-05-18,"[""Liberation of Undermine""]",100.0
Tmacs,Rogue,1,1,0,0,2024-01-07,2024-01-07,"[""Amirdrassil, the Dream's Hope""]",100.0
Zelphîr,Warrior,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Beardulon,Druid,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Ðwanbar,Paladin,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Dancebear,Druid,42,42,0,0,2021-04-14,2021-01-25,"[""Castle Nathria""]",100.0
Inzeek,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Larssonadin,Paladin,15,15,0,0,2025-03-19,2024-04-29,"[""Amirdrassil, the Dream's Hope"",""Nerub-ar Palace"",""Vault of the Incarnates"",""Liberation of Undermine"",""Blackrock Depths"",""Aberrus, the Shadowed Crucible""]",100.0
Ancva,Shaman,1,1,0,0,2023-02-26,2023-02-26,"[""Vault of the Incarnates""]",100.0
Starson,Hunter,1,1,0,0,2024-10-30,2024-10-30,"[""Nerub-ar Palace""]",100.0
Elifluff,Shaman,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Scarlët,Warrior,8,8,0,0,2023-01-02,2022-12-14,"[""Vault of the Incarnates""]",100.0
Sotruebestie,Monk,1,1,0,0,2022-09-14,2022-09-14,"[""Castle Nathria""]",100.0
Leanus,Druid,163,163,0,0,2025-08-31,2021-01-25,"[""Nerub-ar Palace"",""Vault of the Incarnates"",""Sepulcher of the First Ones"",""Manaforge Omega"",""Liberation of Undermine"",""Amirdrassil, the Dream's Hope"",""Mythic+ Seasons 1 - 3"",""Sanctum of Domination"",""Castle Nathria"",""Aberrus, the Shadowed Crucible""]",100.0
Endonaen,Druid,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Shoopzz,Shaman,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Roague,Rogue,11,11,0,0,2023-02-26,2021-09-02,"[""Castle Nathria"",""Vault of the Incarnates"",""Sepulcher of the First Ones"",""Sanctum of Domination""]",100.0
Biglade,Warrior,2,2,0,0,2025-07-30,2025-07-30,"[""Liberation of Undermine""]",100.0
Akurai,DemonHunter,1,1,0,0,2021-03-07,2021-03-07,"[""Castle Nathria""]",100.0
Unowen,Hunter,11,11,0,0,2021-02-24,2021-01-27,"[""Castle Nathria""]",100.0
Noevoker,Evoker,2,2,0,0,2023-02-26,2022-12-21,"[""Vault of the Incarnates""]",100.0
Völt,Shaman,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Vekkah,Priest,1,1,0,0,2023-06-04,2023-06-04,"[""Aberrus, the Shadowed Crucible""]",100.0
Karrior,Warrior,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Gan,Mage,1,1,0,0,2025-06-18,2025-06-18,"[""Liberation of Undermine""]",100.0
Camp,DeathKnight,1,1,0,0,2021-04-18,2021-04-18,"[""Castle Nathria""]",100.0
Cryliz,Warrior,1,1,0,0,2021-09-03,2021-09-03,"[""Sanctum of Domination""]",100.0
Pistachios,Monk,16,16,0,0,2024-11-03,2023-12-10,"[""Nerub-ar Palace"",""Amirdrassil, the Dream's Hope""]",100.0
Bufflesbian,Shaman,63,63,0,0,2025-03-16,2021-02-14,"[""Castle Nathria"",""Nerub-ar Palace"",""Sanctum of Domination"",""Liberation of Undermine""]",100.0
Gabyhe,DemonHunter,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Chevalfoü,Paladin,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Yungcoody,DemonHunter,1,1,0,0,2022-03-07,2022-03-07,"[""Sepulcher of the First Ones""]",100.0
Banitsa,DemonHunter,1,1,0,0,2025-03-16,2025-03-16,"[""Liberation of Undermine""]",100.0
Soneeded,Rogue,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Dragondsnuts,Evoker,4,4,0,0,2024-11-03,2024-06-12,"[""Amirdrassil, the Dream's Hope"",""Nerub-ar Palace"",""Aberrus, the Shadowed Crucible""]",100.0
Nénja,Rogue,1,1,0,0,2021-08-30,2021-08-30,"[""Sanctum of Domination""]",100.0
Sotruebestie,Druid,1,1,0,0,2025-03-09,2025-03-09,"[""Liberation of Undermine""]",100.0
Opgfán,DeathKnight,2,2,0,0,2021-09-02,2021-09-02,"[""Sanctum of Domination""]",100.0
Kalimoon,Mage,1,1,0,0,2024-05-13,2024-05-13,"[""Amirdrassil, the Dream's Hope""]",100.0
Roumpel,Warrior,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Fingut,Mage,1,1,0,0,2025-03-23,2025-03-23,"[""Liberation of Undermine""]",100.0
Kaeydra,Druid,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Pussinbio,Mage,1,1,0,0,2025-05-25,2025-05-25,"[""Liberation of Undermine""]",100.0
Sørä,Rogue,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Spagot,Mage,6,6,0,0,2021-09-13,2021-08-10,"[""Sanctum of Domination""]",100.0
Mizunó,Druid,1,1,0,0,2025-05-25,2025-05-25,"[""Liberation of Undermine""]",100.0
Yuzira,Druid,1,1,0,0,2024-10-30,2024-10-30,"[""Nerub-ar Palace""]",100.0
Sarynaa,Hunter,2,2,0,0,2024-01-07,2023-12-27,"[""Amirdrassil, the Dream's Hope""]",100.0
Mexi,DeathKnight,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Elcholo,Hunter,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Thezex,DemonHunter,2,2,0,0,2023-11-21,2023-11-20,"[""Amirdrassil, the Dream's Hope""]",100.0
Hirlenn,Mage,1,1,0,0,2025-01-13,2025-01-13,"[""Nerub-ar Palace""]",100.0
Danioo,Shaman,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Duubu,Warlock,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Keeksa,DemonHunter,5,5,0,0,2024-10-13,2024-09-22,"[""Nerub-ar Palace""]",100.0
Yearninghunt,Hunter,1,1,0,0,2024-10-27,2024-10-27,"[""Blackrock Depths""]",100.0
Sliddz,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Deredeemer,Paladin,2,2,0,0,2024-11-24,2023-02-26,"[""Vault of the Incarnates"",""Nerub-ar Palace""]",100.0
Norgtar,Hunter,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Blackswam,Warrior,1,1,0,0,2022-08-24,2022-08-24,"[""Castle Nathria""]",100.0
Mombangsteen,Rogue,1,1,0,0,2024-08-19,2024-08-19,"[""Vault of the Incarnates""]",100.0
Gestbarriere,Warrior,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Aevelin,Paladin,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Yoro,Warlock,2,2,0,0,2025-07-30,2025-07-30,"[""Liberation of Undermine""]",100.0
Krepowl,Druid,1,1,0,0,2025-04-30,2025-04-30,"[""Liberation of Undermine""]",100.0
Papariba,Priest,1,1,0,0,2025-05-25,2025-05-25,"[""Liberation of Undermine""]",100.0
Tunaicecrëam,Warlock,2,2,0,0,2025-11-05,2025-11-05,"[""Manaforge Omega""]",100.0
Kronkfar,Warrior,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Anastherion,Mage,1,1,0,0,2025-03-25,2025-03-25,"[""Liberation of Undermine""]",100.0
Cromagee,Mage,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Paambnocilla,DemonHunter,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Overwhelm,Shaman,1,1,0,0,2025-03-25,2025-03-25,"[""Liberation of Undermine""]",100.0
Колякамаляка,Druid,2,2,0,0,2021-09-02,2021-09-02,"[""Sanctum of Domination""]",100.0
Vôrpal,Shaman,1,1,0,0,2025-06-18,2025-06-18,"[""Liberation of Undermine""]",100.0
Elfesteem,Mage,3,3,0,0,2022-08-31,2022-08-22,"[""Castle Nathria"",""Sanctum of Domination"",""Sepulcher of the First Ones""]",100.0
Моймаг,Mage,1,1,0,0,2025-01-13,2025-01-13,"[""Nerub-ar Palace""]",100.0
Narzial,Mage,1,1,0,0,2021-09-02,2021-09-02,"[""Sanctum of Domination""]",100.0
Maxzor,Hunter,5,5,0,0,2021-04-04,2021-03-21,"[""Castle Nathria""]",100.0
Maradh,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Xynd,Mage,1,1,0,0,2025-03-23,2025-03-23,"[""Liberation of Undermine""]",100.0
Hikura,Priest,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Nontotes,Shaman,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Bammies,Paladin,5,5,0,0,2023-06-04,2021-04-18,"[""Castle Nathria"",""Aberrus, the Shadowed Crucible"",""Sanctum of Domination""]",100.0
Shakkie,DeathKnight,1,1,0,0,2022-02-25,2022-02-25,"[""Sanctum of Domination""]",100.0
Murazo,Warrior,1,1,0,0,2026-01-26,2026-01-26,"[""Manaforge Omega""]",100.0
Mayaler,Druid,1,1,0,0,2022-02-25,2022-02-25,"[""Sanctum of Domination""]",100.0
Celestias,Mage,3,3,0,0,2021-09-08,2021-08-30,"[""Sanctum of Domination""]",100.0
Yearningdk,DeathKnight,1,1,0,0,2025-01-13,2025-01-13,"[""Nerub-ar Palace""]",100.0
Ithsil,Paladin,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Klûbb,Warlock,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Cafewing,Hunter,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Kamirov,DeathKnight,2,2,0,0,2021-03-14,2021-03-14,"[""Castle Nathria""]",100.0
Drdosari,Mage,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Xorianna,Warrior,1,1,0,0,2023-02-26,2023-02-26,"[""Vault of the Incarnates""]",100.0
Ravenious,Hunter,4,4,0,0,2024-09-22,2024-06-05,"[""Aberrus, the Shadowed Crucible"",""Nerub-ar Palace"",""Amirdrassil, the Dream's Hope"",""Vault of the Incarnates""]",100.0
Picklewizard,Monk,62,62,0,0,2024-03-04,2023-06-28,"[""Amirdrassil, the Dream's Hope"",""Aberrus, the Shadowed Crucible""]",100.0
Gnamethistle,Monk,1,1,0,0,2024-11-24,2024-11-24,"[""Nerub-ar Palace""]",100.0
Beanus,Mage,6,6,0,0,2021-09-12,2021-08-29,"[""Sanctum of Domination""]",100.0
Icantseehelp,DemonHunter,1,1,0,0,2023-11-27,2023-11-27,"[""Amirdrassil, the Dream's Hope""]",100.0
Holyflames,Priest,1,1,0,0,2025-03-25,2025-03-25,"[""Liberation of Undermine""]",100.0
Kadjo,Warrior,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Peesham,Shaman,2,2,0,0,2024-10-23,2024-10-06,"[""Nerub-ar Palace"",""Blackrock Depths""]",100.0
Nightshard,Warlock,1,1,0,0,2024-01-24,2024-01-24,"[""Amirdrassil, the Dream's Hope""]",100.0
Kàî,Druid,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Melories,Druid,1,1,0,0,2021-04-18,2021-04-18,"[""Castle Nathria""]",100.0
Gethumble,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Jils,Hunter,1,1,0,0,2025-03-23,2025-03-23,"[""Liberation of Undermine""]",100.0
Iahn,Warrior,2,2,0,0,2021-04-04,2021-04-04,"[""Castle Nathria""]",100.0
Dractürgriff,Evoker,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Wolfdk,DeathKnight,1,1,0,0,2026-01-26,2026-01-26,"[""Manaforge Omega""]",100.0
Calandráco,Hunter,1,1,0,0,2021-09-02,2021-09-02,"[""Sanctum of Domination""]",100.0
Lyonwarr,Warrior,24,24,0,0,2024-09-23,2024-01-17,"[""Nerub-ar Palace"",""Aberrus, the Shadowed Crucible"",""Vault of the Incarnates"",""Amirdrassil, the Dream's Hope""]",100.0
Calisae,Evoker,23,23,0,0,2024-05-15,2023-11-15,"[""Aberrus, the Shadowed Crucible"",""Amirdrassil, the Dream's Hope"",""Vault of the Incarnates""]",100.0
Whacky,Hunter,1,1,0,0,2025-03-05,2025-03-05,"[""Liberation of Undermine""]",100.0
Paramedics,Paladin,25,25,0,0,2024-03-04,2023-11-15,"[""Amirdrassil, the Dream's Hope""]",100.0
Ponytailover,Evoker,1,1,0,0,2025-05-18,2025-05-18,"[""Liberation of Undermine""]",100.0
Pisonjaizuga,Warlock,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Vonky,Druid,1,1,0,0,2025-05-25,2025-05-25,"[""Liberation of Undermine""]",100.0
Pocoyo,Monk,1,1,0,0,2025-05-25,2025-05-25,"[""Liberation of Undermine""]",100.0
Fiststim,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Zixty,DemonHunter,3,3,0,0,2022-08-29,2022-08-17,"[""Castle Nathria"",""Sepulcher of the First Ones""]",100.0
Elviscacha,Mage,1,1,0,0,2024-10-30,2024-10-30,"[""Nerub-ar Palace""]",100.0
Roaman,Shaman,3,3,0,0,2021-02-28,2021-02-28,"[""Castle Nathria""]",100.0
Escdk,DeathKnight,2,2,0,0,2022-08-29,2022-08-15,"[""Castle Nathria"",""Sanctum of Domination""]",100.0
Blubbii,Shaman,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Toxos,Paladin,1,1,0,0,2023-11-20,2023-11-20,"[""Amirdrassil, the Dream's Hope""]",100.0
Dunhua,Monk,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Malnes,Evoker,1,1,0,0,2024-05-01,2024-05-01,"[""Aberrus, the Shadowed Crucible""]",100.0
Dion,Hunter,10,10,0,0,2021-03-21,2021-02-07,"[""Castle Nathria""]",100.0
Fluffgoblin,Hunter,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Zxcow,Rogue,1,1,0,0,2024-01-24,2024-01-24,"[""Amirdrassil, the Dream's Hope""]",100.0
Boxingirl,DemonHunter,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Betterjngler,Druid,4,4,0,0,2021-02-24,2021-01-25,"[""Castle Nathria""]",100.0
Zixrog,Rogue,1,1,0,0,2023-07-31,2023-07-31,"[""Aberrus, the Shadowed Crucible""]",100.0
Impatchedup,Druid,1,1,0,0,2023-01-22,2023-01-22,"[""Vault of the Incarnates""]",100.0
Warmanfred,Warrior,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Ellude,Mage,19,19,0,0,2022-05-02,2022-03-06,"[""Sepulcher of the First Ones""]",100.0
Tîas,Hunter,1,1,0,0,2025-09-14,2025-09-14,"[""Manaforge Omega""]",100.0
Wooze,Warrior,1,1,0,0,2024-12-29,2024-12-29,"[""Nerub-ar Palace""]",100.0
Megasaga,Priest,3,3,0,0,2021-09-02,2021-08-29,"[""Sanctum of Domination""]",100.0
Dooti,DemonHunter,1,1,0,0,2021-09-13,2021-09-13,"[""Sanctum of Domination""]",100.0
Razlokj,Warlock,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Crackid,Rogue,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Dracussi,Evoker,4,4,0,0,2023-01-01,2022-12-14,"[""Vault of the Incarnates""]",100.0
Velvoker,Evoker,1,1,0,0,2023-12-27,2023-12-27,"[""Amirdrassil, the Dream's Hope""]",100.0
Bhubba,Druid,1,1,0,0,2025-03-23,2025-03-23,"[""Liberation of Undermine""]",100.0
Facerollrog,Rogue,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Piano,Rogue,1,1,0,0,2024-04-29,2024-04-29,"[""Vault of the Incarnates""]",100.0
Sillvermoon,Paladin,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Northlane,DeathKnight,8,8,0,0,2024-10-30,2021-08-10,"[""Nerub-ar Palace"",""Sanctum of Domination"",""Blackrock Depths""]",100.0
Extaâ,Mage,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Mightybowman,Hunter,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Spêctrum,Warlock,1,1,0,0,2024-05-13,2024-05-13,"[""Amirdrassil, the Dream's Hope""]",100.0
Valxdk,DeathKnight,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Nûcleôz,Mage,1,1,0,0,2021-09-02,2021-09-02,"[""Sanctum of Domination""]",100.0
Маммамия,DemonHunter,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Saladman,Warrior,1,1,0,0,2023-11-20,2023-11-20,"[""Amirdrassil, the Dream's Hope""]",100.0
Benjydk,DeathKnight,1,1,0,0,2024-09-25,2024-09-25,"[""Nerub-ar Palace""]",100.0
Kursive,Warlock,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Yggpriest,Priest,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Sojbée,Paladin,2,2,0,0,2021-08-15,2021-08-15,"[""Sanctum of Domination""]",100.0
Проницатель,DeathKnight,2,2,0,0,2021-03-21,2021-03-21,"[""Castle Nathria""]",100.0
Бесярикк,Hunter,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Zireen,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Yearningdh,DemonHunter,1,1,0,0,2024-09-22,2024-09-22,"[""Nerub-ar Palace""]",100.0
Airmac,Shaman,1,1,0,0,2024-01-07,2024-01-07,"[""Amirdrassil, the Dream's Hope""]",100.0
Shálle,Shaman,1,1,0,0,2022-05-16,2022-05-16,"[""Sepulcher of the First Ones""]",100.0
Jonyboy,Warrior,7,7,0,0,2026-02-02,2025-07-06,"[""Liberation of Undermine"",""Manaforge Omega""]",100.0
Evestirwin,DemonHunter,5,5,0,0,2025-07-06,2024-06-05,"[""Vault of the Incarnates"",""Liberation of Undermine""]",100.0
nil,Unknown,1,1,0,0,2023-08-21,2023-08-21,"[""Aberrus, the Shadowed Crucible""]",100.0
Momobamie,Hunter,6,6,0,0,2022-09-14,2021-03-12,"[""Sepulcher of the First Ones"",""Mythic+ Seasons 1 - 3"",""Castle Nathria"",""Sanctum of Domination""]",100.0
Eutsí,Druid,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Ênzo,Mage,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Loccalo,Warlock,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Delvur,Paladin,9,9,0,0,2025-08-31,2025-06-23,"[""Liberation of Undermine"",""Manaforge Omega""]",100.0
Phelios,Hunter,1,1,0,0,2021-09-03,2021-09-03,"[""Sanctum of Domination""]",100.0
Pompqmoi,Mage,2,2,0,0,2026-03-25,2026-03-25,"[""VS / DR / MQD""]",100.0
Bií,Monk,11,11,0,0,2021-08-16,2021-07-21,"[""Sanctum of Domination""]",100.0
Tweet,Monk,3,3,0,0,2025-03-16,2025-03-05,"[""Liberation of Undermine""]",100.0
Mcjazzhands,Hunter,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Malloc,DemonHunter,3,3,0,0,2024-10-06,2024-09-15,"[""Nerub-ar Palace""]",100.0
Hierbamala,Warlock,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Healidari,Shaman,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Guave,DeathKnight,1,1,0,0,2023-06-04,2023-06-04,"[""Aberrus, the Shadowed Crucible""]",100.0
Floorpovjaz,DemonHunter,1,1,0,0,2025-03-25,2025-03-25,"[""Liberation of Undermine""]",100.0
Saviras,Priest,1,1,0,0,2023-11-20,2023-11-20,"[""Amirdrassil, the Dream's Hope""]",100.0
Glerm,Hunter,2,2,0,0,2026-01-26,2025-03-09,"[""Manaforge Omega"",""Liberation of Undermine""]",100.0
Selenn,Hunter,1,1,0,0,2021-03-28,2021-03-28,"[""Castle Nathria""]",100.0
Chafinre,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Benzo,DemonHunter,1,1,0,0,2021-04-04,2021-04-04,"[""Castle Nathria""]",100.0
Drinkinwater,Evoker,1,1,0,0,2022-12-18,2022-12-18,"[""Vault of the Incarnates""]",100.0
Tylenne,Hunter,1,1,0,0,2025-06-18,2025-06-18,"[""Liberation of Undermine""]",100.0
Kronick,Priest,1,1,0,0,2025-03-09,2025-03-09,"[""Liberation of Undermine""]",100.0
Polteran,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Dekmerus,Druid,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Minikhan,Warrior,1,1,0,0,2023-12-27,2023-12-27,"[""Amirdrassil, the Dream's Hope""]",100.0
Kerberian,Warrior,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Poluxena,DemonHunter,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Napoletana,Paladin,1,1,0,0,2021-09-03,2021-09-03,"[""Sanctum of Domination""]",100.0
Amzbot,DeathKnight,4,4,0,0,2025-03-03,2025-01-22,"[""Nerub-ar Palace""]",100.0
Omylia,Priest,1,1,0,0,2023-06-04,2023-06-04,"[""Aberrus, the Shadowed Crucible""]",100.0
Meildruid,Druid,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Bellatrikx,Warlock,1,1,0,0,2021-04-18,2021-04-18,"[""Castle Nathria""]",100.0
Gkotwo,DeathKnight,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Shipmate,Monk,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Romexe,Hunter,1,1,0,0,2021-08-15,2021-08-15,"[""Sanctum of Domination""]",100.0
Dronodos,Shaman,1,1,0,0,2025-05-25,2025-05-25,"[""Liberation of Undermine""]",100.0
Dbway,Mage,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Damungo,Shaman,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Yarrgo,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Lummi,Priest,1,1,0,0,2024-01-07,2024-01-07,"[""Amirdrassil, the Dream's Hope""]",100.0
Ährenmonk,Monk,3,3,0,0,2021-02-28,2021-02-28,"[""Castle Nathria""]",100.0
Tse,Shaman,1,1,0,0,2021-04-18,2021-04-18,"[""Castle Nathria""]",100.0
Shocksalot,Shaman,1,1,0,0,2022-09-12,2022-09-12,"[""Sepulcher of the First Ones""]",100.0
Zalris,Hunter,9,9,0,0,2023-12-20,2023-11-15,"[""Amirdrassil, the Dream's Hope""]",100.0
Senceii,Monk,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Trixdruid,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Kazak,Evoker,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Plowdog,Hunter,18,18,0,0,2021-11-10,2021-09-02,"[""Sanctum of Domination""]",100.0
Khondor,Warrior,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Jagerpriesta,Priest,1,1,0,0,2023-06-04,2023-06-04,"[""Aberrus, the Shadowed Crucible""]",100.0
Snitchero,Rogue,1,1,0,0,2024-10-30,2024-10-30,"[""Nerub-ar Palace""]",100.0
Vìper,Druid,1,1,0,0,2023-03-13,2023-03-13,"[""Vault of the Incarnates""]",100.0
Goretit,Rogue,1,1,0,0,2022-09-12,2022-09-12,"[""Sepulcher of the First Ones""]",100.0
Evail,Druid,1,1,0,0,2023-02-26,2023-02-26,"[""Vault of the Incarnates""]",100.0
Zelestreo,Shaman,26,26,0,0,2021-03-31,2021-01-25,"[""Castle Nathria""]",100.0
Freshkick,Monk,1,1,0,0,2024-01-07,2024-01-07,"[""Amirdrassil, the Dream's Hope""]",100.0
Peearrino,Warrior,2,2,0,0,2022-09-12,2022-05-16,"[""Sepulcher of the First Ones""]",100.0
Pirateclanz,Rogue,2,2,0,0,2023-01-22,2022-04-27,"[""Sepulcher of the First Ones"",""Vault of the Incarnates""]",100.0
Holizer,Paladin,1,1,0,0,2024-10-27,2024-10-27,"[""Blackrock Depths""]",100.0
Doomslinger,DemonHunter,1,1,0,0,2024-10-30,2024-10-30,"[""Nerub-ar Palace""]",100.0
Asdfsds,Priest,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Nizmonk,Monk,1,1,0,0,2021-12-01,2021-12-01,"[""Sanctum of Domination""]",100.0
Blindmen,DemonHunter,1,1,0,0,2023-11-20,2023-11-20,"[""Amirdrassil, the Dream's Hope""]",100.0
Dagger,Rogue,3,3,0,0,2025-07-06,2024-09-15,"[""Nerub-ar Palace"",""Liberation of Undermine""]",100.0
Katerine,Druid,1,1,0,0,2023-12-10,2023-12-10,"[""Amirdrassil, the Dream's Hope""]",100.0
Sanziós,Mage,2,2,0,0,2021-03-21,2021-03-21,"[""Castle Nathria""]",100.0
Yeviel,Paladin,116,116,0,0,2025-07-16,2021-01-25,"[""Sanctum of Domination"",""Mythic+ Seasons 1 - 3"",""Liberation of Undermine"",""Sepulcher of the First Ones"",""Castle Nathria""]",100.0
Hashasin,Rogue,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Rudisha,Hunter,1,1,0,0,2021-04-18,2021-04-18,"[""Castle Nathria""]",100.0
Mmdcarrykon,Hunter,1,1,0,0,2024-01-24,2024-01-24,"[""Amirdrassil, the Dream's Hope""]",100.0
Goonlock,Warlock,4,4,0,0,2021-03-03,2021-02-24,"[""Castle Nathria""]",100.0
Swanval,Hunter,3,3,0,0,2024-09-11,2024-05-29,"[""Amirdrassil, the Dream's Hope"",""Nerub-ar Palace""]",100.0
Avop,Paladin,1,1,0,0,2021-09-03,2021-09-03,"[""Sanctum of Domination""]",100.0
Waalt,DeathKnight,1,1,0,0,2021-04-04,2021-04-04,"[""Castle Nathria""]",100.0
Dialla,Priest,1,1,0,0,2022-09-12,2022-09-12,"[""Sepulcher of the First Ones""]",100.0
Chainthunder,Shaman,2,2,0,0,2021-07-14,2021-07-14,"[""Sanctum of Domination""]",100.0
